CENTRAL ID,Author(s),Title,Source,Year,Abstract,Volume,Issue,Pages,Database Name,PubMed ID,Embase ID,CTgov ID,CINAHL ID,ICTRP ID,Publication Type,Keywords,DOI,URL,Cochrane Review Group Code
"CN-01953476","Cunha, JM","Testing paternalism: cash versus in-kind transfers","American economic journal: applied economics","2014",,"6","2","195‐230","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1257/app.6.2.195","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01953476/full","Public Health"
"CN-02237024","Avitabile, C","Does information improve the health behavior of adults targeted by a conditional transfer program?","Journal of human resources","2012",,"47","3","785‐825","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02237024/full","Public Health"
"CN-01459123","Ponce, J; Ramos-Martin, J","Impact of two policy interventions on dietary diversity in Ecuador","Public health nutrition","2017","OBJECTIVE: To differentiate the effects of food vouchers and training in health and nutrition on consumption and dietary diversity in Ecuador by using an experimental design. DESIGN: Interventions involved enrolling three groups of approximately 200 randomly selected households per group in three provinces in Ecuador. Power estimates and sample size were computed using the Optimal Design software, with a power of 80 %, at 5 % of significance and with a minimum detectable effect of 0·25 (sd). The first group was assigned to receive a monthly food voucher of $US 40. The second group was assigned to receive the same $US 40 voucher, plus training on health and nutrition issues. The third group served as the control. Weekly household values of food consumption were converted into energy intake per person per day. A simple proxy indicator was constructed for dietary diversity, based on the Food Consumption Score. Finally, an econometric model with three specifications was used for analysing the differential effect of the interventions. SETTING: Three provinces in Ecuador, two from the Sierra region (Carchi and Chimborazo) and one from the Coastal region (Santa Elena). SUBJECTS: Members of 773 households randomly selected (n 4343). RESULTS: No significant impact on consumption for any of the interventions was found. However, there was evidence that voucher systems had a positive impact on dietary diversity. No differentiated effects were found for the training intervention. CONCLUSIONS: The most cost‐effective intervention to improve dietary diversity in Ecuador is the use of vouchers to support family choice in food options.","20","8","1473‐1480","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 28162127","EMBASE 621620539",,,,"Journal article","*diet; *diet therapy; *health education; *nutrition policy; Adult; Catering service; Controlled study; Cost benefit analysis; Cost‐Benefit Analysis; Diet; Ecuador; Ecuador [epidemiology]; Family Characteristics; Family size; Female; Follow up; Follow‐Up Studies; Food Assistance; Food Supply; Food assistance; Health Education; Human; Humans; Male; Malnutrition [*diet therapy, *epidemiology]; Malnutrition/ep [Epidemiology]; Middle Aged; Middle aged; Nutrition Policy; Nutritional Status; Nutritional status; Randomized controlled trial","10.1017/S1368980017000052","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01459123/full","Public Health"
"CN-02052212","Osei, A; Pandey, P; Nielsen, J; Pries, A; Spiro, D; Davis, D; Quinn, V; Haselow, N","Combining Home Garden, Poultry, and Nutrition Education Program Targeted to Families With Young Children Improved Anemia Among Children and Anemia and Underweight Among Nonpregnant Women in Nepal","Food and nutrition bulletin","2017","BACKGROUND: The impact of food‐based interventions on child and maternal anthropometry and anemia has not been adequately studied. OBJECTIVE: This study tested the effect of an enhanced homestead food production (EHFP) program consisting of home garden, poultry raising, and nutrition education implemented over 2.5 years versus control (no intervention) on anthropometry and anemia among children (12‐48 months) and their mothers. METHODS: An unblinded cluster‐randomized controlled trial involving pre‐ and post‐surveys with independent samples was conducted in rural areas of Baitadi District, Nepal. Data (including weight, height/length, and hemoglobin) were obtained from 2106 and 2614 mother‐child pairs at baseline and follow‐up, respectively. Changes in outcome variables (stunting, underweight, wasting, and anemia among children and underweight and anemia among mothers) were compared between the study groups using mixed‐effects logistic regression models. RESULTS: At follow‐up, anemia was significantly lower among children (odds ratio, OR [95% confidence interval, CI]: 0.76 [0.59‐0.98]) and mothers (OR [95% CI]: 0.62 [0.48‐0.82]) in the treatment group compared to the control. Underweight was lower among mothers in the treatment group compared to the control (OR [95% CI]: 0.61 [0.46‐0.82]). There was no impact on child anthropometry. CONCLUSION: The EHFP intervention improved anemia among children aged 12 to 48 months and their mothers in Baitadi District of Nepal. The intervention also reduced underweight among these women, but had no impact on child growth, in this district.","38","1","49‐64","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 27837036","EMBASE 630135974",,,,"Journal article","*Nepal; *anemia; *food industry; *nutrition education; *poultry; *stunting; *underweight; Anthropometry; Article; Child; Child growth; Controlled study; Female; Follow up; Human; Infant; Mother; Nonhuman; Outcome variable; Randomized controlled trial; Rural area","10.1177/0379572116676427","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02052212/full","Public Health"
"CN-01083885","Olney, DK; Pedehombga, A; Ruel, MT; Dillon, A","A 2-year integrated agriculture and nutrition and health behavior change communication program targeted to women in Burkina Faso reduces anemia, wasting, and diarrhea in children 3-12.9 months of age at baseline: a cluster-randomized controlled trial","Journal of nutrition","2015","BACKGROUND: Among young children in Burkina Faso, anemia and chronic and acute undernutrition are widespread. OBJECTIVE: This study assessed the impact of Helen Keller International's (HKI) 2‐y integrated agriculture [homestead food production (HFP)] and nutrition and health behavior change communication (BCC) program, targeted to women, on children's (3‐12.9 mo old at baseline) anthropometry (stunting, wasting, and underweight), mean hemoglobin (Hb), anemia (Hb < 11 g/dL), and diarrhea prevalence. METHODS: We used a cluster‐randomized controlled trial, with 55 villages randomly assigned to a control group (n = 25) or 1 of 2 treatment groups (n = 15 each), which differed by who delivered the BCC messages [older women leaders or health committee (HC) members]. We used difference‐in‐difference (DID) estimates to assess impacts on child outcomes. RESULTS: We found marginally significant (P < 0.10) impacts on Hb (DID: 0.51 g/dL; P = 0.07) and wasting [DID: ‐8.8 percentage point (pp); P = 0.08] and statistically significant (P < 0.05) impacts on diarrhea (‐15.9 pp; P = 0.00) in HC compared with control villages among children aged 3‐12.9 mo and larger impacts for anemia (DID: ‐14.6 pp; P = 0.03) and mean Hb (DID: 0.74 g/dL; P = 0.03) among younger children (aged 3‐5.9 mo). However, we found no significant impacts on stunting or underweight prevalence. Plausibility was supported by greater improvements in women's agricultural production and maternal infant and young child feeding and care knowledge and practices in HC compared with control villages. CONCLUSIONS: HKI's 2‐y integrated HFP+BCC program (HC group) significantly improved several child outcomes, including wasting (marginal), diarrhea, Hb, and anemia, especially among the youngest children. This is the first cluster‐randomized controlled trial of an HFP program that documents statistically significant positive effects on these child nutrition outcomes. This trial was registered at clinicaltrials.gov as NCT01825226.","145","6","1317‐1324","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 25904734","EMBASE 604820611","","","","Journal article","*anemia; *child nutrition; *diarrhea; *health program; *hemoglobin/ec [Endogenous Compound]; *wasting syndrome; Anemia [*epidemiology, prevention & control]; Anthropometry; Article; Burkina Faso; Burkina Faso [epidemiology]; Child; Cluster Analysis; Controlled study; Diarrhea [*epidemiology, prevention & control]; Feeding Behavior; Female; Follow‐Up Studies; Health Behavior; Health Promotion [*methods]; Hemoglobins [metabolism]; Household; Human; Humans; Infant; Infant Nutritional Physiological Phenomena; Male; Malnutrition; Nutritional Status; Prevalence; Program impact; Randomized controlled trial; Stunting; Thinness [*epidemiology, prevention & control]; Underweight","10.3945/jn.114.203539","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01083885/full","Public Health"
"CN-01178847","Olney, DK; Bliznashka, L; Pedehombga, A; Dillon, A; Ruel, MT; Heckert, J","A 2-Year Integrated Agriculture and Nutrition Program Targeted to Mothers of Young Children in Burkina Faso Reduces Underweight among Mothers and Increases Their Empowerment: a Cluster-Randomized Controlled Trial","Journal of nutrition","2016","BACKGROUND: Recent evidence demonstrates the benefits of integrated agriculture and nutrition programs for children's health and nutrition outcomes. These programs may also improve mothers' nutrition and empowerment outcomes. However, evidence from rigorous evaluations is scarce. OBJECTIVE: We examined impacts of Helen Keller International's 2‐y enhanced‐homestead food production (E‐HFP) program in Burkina Faso on the secondary impact measures of mothers' nutrition and empowerment. METHODS: We used a cluster‐randomized controlled trial whereby 55 villages with 1767 mothers of young children were randomly assigned to 3 groups: 1) control, 2) E‐HFP with the behavior change communication (BCC) strategy implemented by older women leaders, or 3) E‐HFP with BCC implemented by health committee members. Data for the treatment groups were pooled for this analysis because no differences were found between the 2 groups in key mothers' outcomes. We used difference‐in‐differences (DID) estimates to assess impacts on mothers' dietary intake, diversity, body mass index (BMI; in kg/m(2)), prevalence of underweight (BMI <18.5), and empowerment. RESULTS: The E‐HFP program significantly increased mothers' intake of fruit (DID = 15.8 percentage points; P = 0.02) and marginally increased their intake of meat/poultry (DID = 7.5 percentage points; P = 0.08) and dietary diversity (DID = 0.3 points; P = 0.08). The prevalence of underweight was significantly reduced among mothers in treatment compared with control villages by 8.7 percentage points (P < 0.01). Although the changes in BMI did not differ between mothers in treatment and control villages, there was a marginally significant interaction (baseline underweight × change in BMI; P‐interaction = 0.07), indicating that underweight mothers had a greater increase in BMI than did mothers who were not underweight. The E‐HFP program also positively affected mothers' overall empowerment score (DID = 3.13 points out of 37 possible points; P < 0.01) and 3 components of empowerment: meeting with women (DID = 1.21 points out of 5 possible points; P < 0.01), purchasing decisions (DID = 0.86 points out of 8 possible points; P = 0.01), and health care decisions (DID = 0.24 points out of 2 possible points; P = 0.05). CONCLUSIONS: Helen Keller International's E‐HFP program in Burkina Faso substantially improved mothers' nutrition and empowerment outcomes. These positive impacts benefit the mothers themselves and may also improve their ability to care for their children. This trial was registered at clinicaltrials.gov as NCT01825226.","146","5","1109‐1117","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 27075910","EMBASE 611264242","","","","Journal article","*agriculture; *empowerment; *maternal nutrition; *underweight/th [Therapy]; Adult; Agriculture; Article; Behavior change; Body Mass Index; Body mass; Burkina Faso; Communication; Controlled clinical trial; Controlled study; Diet; Dietary intake; Feeding Behavior; Female; Food industry; Food intake; Fruit; Human; Humans; Infant; Interpersonal communication; Leadership; Major clinical study; Medical decision making; Mothers; Outcome assessment; Poultry meat; Power, Psychological; Prevalence; Program Evaluation; Purchasing; Thinness [*diet therapy]; Young Adult","10.3945/jn.115.224261","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01178847/full","Public Health"
"CN-01738170","Olney, D; Bliznashka, L; Pedehombga, A; Dillon, A; Ruel, M; Heckert, J","Women's nutrition and empowerment are improved through participation in an integrated agriculture and nutrition program in Burkina Faso","FASEB journal","2015","Integrated agriculture and nutrition programs that target women are posited to improve women's nutrition and empowerment. However, limited supporting evidence from rigorous evaluations exists. We used a longitudinal cluster randomized controlled trial to assess the impact of HKI's 2 y enhanced homestead food production (EHFP) program in Burkina Faso on nutrition and empowerment outcomes of women with children 3‐12 m of age. We assessed impact using differences in changes over time ‐ difference in difference (DID) estimates. After 2 y, in treatment compared to control villages we found statistically significant positive program impacts on women's intake of meat/poultry (DID=7.5 percentage points (pp); p=0.08) and fruits (DID=15.8 pp; p=0.02) and on their dietary diversity score (DID= 0.3 points (9 point scale); p=0.09). Prevalence of thinness among women in treatment compared to control villages decreased by 8.6 pp (p<0.01), although there was no significant impact on women's mean BMI. The EHFP program also positively impacted 3 components of women's empowerment: meeting with other women (DID=1.2 points (5 point scale); p<0.01), purchasing decisions (DID=0.9 points (8 point scale); p<0.01), and healthcare decisions (DID=0.2 points (2 point scale); p<0.05). These positive impacts may benefit not only the women themselves, but also their ability to care for their children and in turn their nutrition and health status.","29","1",,"Cochrane Central Register of Controlled Trials (CENTRAL)",,"EMBASE 71863999",,,,"Journal article; Conference proceeding","*Burkina Faso; *agriculture; *empowerment; *female; *human; *nutrition; Body weight; Child; Food industry; Fruit; Health care; Health status; Prevalence; Program impact; Purchasing; Randomized controlled trial",,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01738170/full","Public Health"
"CN-02217994","Dillon, A; Bliznashka, L; Olney, D","Experimental evidence on post-program effects and spillovers from an agriculture-nutrition program","Economics and human biology","2020",,"36",,"1008","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02217994/full","Public Health"
"CN-02217990","Dillon, A; Arsenault, J; Olney, D","Nutrient production and micronutrient gaps: evidence from an agriculture-nutrition randomized control trial","American journal of agricultural economics","2019","Integrated agriculture nutrition programs can increase the quantity and quality of nutritious foods through multiple pathways. Increased household production increases the availability of own produced food for consumption, as well as income for food purchases. Increased knowledge of nutrition introduced through a behavior change communication strategy can change food preferences and shift purchasing decisions towards nutritious foods. In a randomized control trial, we demonstrate that an integrated agriculture‐nutrition program in Burkina Faso improved the quality of diets by reducing household macro and micronutrient consumption gaps. We estimate production and consumption nutrient gaps for households in our sample by comparing reported consumption or production of nutrients relative to recommended daily allowances for households. Differences between actual nutrient consumption and production values and the recommended daily allowances provide an estimate of the nutrient gaps (surplus or deficit) within the household. We find that the integrated agriculture‐nutrition program reduced consumption nutrient gaps in treatment households. We also investigate whether the production or nutrition knowledge pathways explain the consumption nutrient gap treatment effects. Though crop choice led to a diversified household production of nutritious foods in treatment villages on the extensive production margin, increased household production of nutrients does not explain the improvements in diet quality due to limited treatment effects for the estimated production nutrient gaps at the intensive production margin. Consumption expenditures in treatment villages did increase purchases of nutritious foods, suggesting that the behavior change communication strategy is effective at not only increasing nutrition knowledge, but also in affecting consumer preferences.","101","3","732‐752","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1093/ajae/aay067","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02217990/full","Public Health"
"CN-02218183","Murshed-E-Jahan, K; Pemsl, DE","The impact of integrated aquaculture–agriculture on small-scale farm sustainability and farmers' livelihoods: experience from Bangladesh","Agricultural systems","2011",,"104","5","392‐402","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1016/j.agsy.2011.01.003","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02218183/full","Public Health"
"CN-02218178","Miller, CM","Cash transfers and economic growth: a mixed methods analysis of transfer recipients and business owners in Malawi","Poverty & public policy","2011",,"3","3","1‐36","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.2202/1944-2858.1147","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02218178/full","Public Health"
"CN-01953412","Miller, CM; Tsoka, M; Reichert, K","The impact of the Social Cash Transfer Scheme on food security in Malawi","Food policy","2011",,"36","2","230‐238","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1016/j.foodpol.2010.11.020","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01953412/full","Public Health"
"CN-01649495","Marquis, GS; Colecraft, EK; Kanlisi, R; Aidam, BA; Atuobi-Yeboah, A; Pinto, C; Aryeetey, R","An agriculture-nutrition intervention improved children's diet and growth in a randomized trial in Ghana","Maternal & child nutrition","2018","Stunting in Ghana is associated with rural communities, poverty, and low education; integrated agricultural interventions can address the problem. This cluster randomized controlled trial tested the effect of a 12‐month intervention (inputs and training for poultry farming and home gardening, and nutrition and health education) on child diet and nutritional status. Sixteen clusters were identified and randomly assigned to intervention or control; communities within clusters were randomly chosen, and all interested, eligible mother‐child pairs were enrolled (intervention: 8 clusters, 19 communities, and 287 households; control: 8 clusters, 20 communities, and 213 households). Intention‐to‐treat analyses were used to estimate the effect of the intervention on endline minimum diet diversity (≥4 food groups), consumption of eggs, and length‐for‐age (LAZ)/height‐for‐age (HAZ), weight‐for‐age (WAZ), and weight‐for‐length (WLZ)/weight‐for‐height (WHZ) z‐scores; standard errors were corrected for clustering. Children were 10.5 ± 5.2 months (range: 0‐32) at baseline and 29.8 ± 5.4 months (range: 13‐48) at endline. Compared with children in the control group, children in the intervention group met minimum diet diversity (adjusted odds ratio = 1.65, 95% CI [1.02, 2.69]) and a higher LAZ/HAZ (β = 0.22, 95% CI [0.09, 0.34]) and WAZ (β = 0.15, 95% CI [0.00, 0.30]). Sensitivity analyses with random‐effects and mixed‐effects models and as‐treated analysis were consistent with the findings. There was no group difference in WLZ/WHZ. Integrated interventions that increase access to high‐quality foods and nutrition education improve child nutrition.","14 Suppl 3","Suppl 3","e12677","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 30332542","EMBASE 624496357",,,,"Journal article","*Ghana; *agriculture; *child nutrition; *nutrition; *nutrition education; *poultry; Agriculture [*education, methods]; Animals; Article; Body weight; Child; Child Development [*physiology]; Child Nutritional Physiological Phenomena; Child, Preschool; Controlled study; Diet; Eggs; Error; Female; Ghana; Growth Disorders [prevention & control]; Health Education; Height; Human; Human experiment; Humans; Infant; Infant, Newborn; Male; Nonhuman; Nutritive Value; Poultry [*growth & development]; Randomized controlled trial; Rural Population; Sensitivity analysis","10.1111/mcn.12677","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01649495/full","Public Health"
"CN-01089589","Maluccio, J; Flores, R","Impact evaluation of a conditional cash transfer program: the Nicaraguan Red de Proteccion Social","FCND discussion paper no 184. Washington, DC, IFPRI","2004",,,,,"Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01089589/full","Effective Practice and Organisation of Care"
"CN-01914390","Macours, K; Schady, N; Vakis, R","Cash transfers, behavioral changes, and cognitive development in early childhood: evidence from a randomized experiment","American economic journal. Applied economics","2012",,"4","2","247‐273","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1257/app.4.2.247","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01914390/full","Public Health"
"CN-02228606","Lopez-Arana, Sandra; Avendano, Mauricio; van Lenthe Frank, J; Burdorf, Alex","The impact of a conditional cash transfer programme on determinants of child health: evidence from Colombia","Public health nutrition","2016","Objective Conditional cash transfer (CCT) programmes provide income to low‐income families in return for fulfilling specific behavioural conditions. CCT have been shown to improve child health, but there are few systematic studies of their impact on multiple determinants of child health. We examined the impact of a CCT programme in Colombia on: (i) use of preventive health services; (ii) food consumption and dietary diversity; (iii) mother’s knowledge, attitudes and practices about caregiving practices; (iv) maternal employment; and (v) women’s empowerment. Design Secondary analysis of the quasi‐experimental evaluation of the Familias en Accion programme. Children and families were assessed in 2002, 2003 and 2005–06. We applied a difference‐in‐differences approach using logistic or linear regression, separately examining effects for urban and rural areas. Setting Colombia. Subjects Children (n 1450) and their families in thirty‐one treatment municipalities were compared with children (n 1851) from sixty‐five matched control municipalities. Results Familias en Accion was associated with a significant increase in the probability of using preventive care services (OR=1·85, 95 % CI 1·03, 3·30) and growth and development check‐ups (ß=1·36, 95 % CI 0·76, 1·95). It had also a positive impact on dietary diversity and food consumption. No effect was observed on maternal employment, women’s empowerment, and knowledge, attitudes and practices about caregiving practices. Overall, Familias en Accion’s impact was more marked in rural areas. Conclusion CCT in Colombia increase contact with preventive care services and improve dietary diversity, but they are less effective in influencing mother’s employment decisions, empowerment and knowledge of caregiving practices.","19","14","2629‐2642","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1017/S1368980016000240","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02228606/full","Public Health"
"CN-02217989","Lopez-Arana, S; Avendano, M; Forde, I; Van Lenthe, FJ; Burdorf, ; A,","Conditional cash transfers and the double burden of malnutrition among children in Colombia: a quasi-experimental study","British journal of nutrition","2016",,"115","10","1780‐1789","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1017/S0007114516000714","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02217989/full","Public Health"
"CN-01601934","Forde, I; Chandola, T; Garcia, S; Marmot, MG; Attanasio, O","The impact of cash transfers to poor women in Colombia on BMI and obesity: prospective cohort study","International journal of obesity (2005)","2012","INTRODUCTION: Prevalence of obesity is rising in Latin America and increasingly affecting socially disadvantaged groups, particularly women. Conditional cash transfers are recently established welfare interventions in the region. One, Familias en Accion, transfers ∼20% of average monthly income to women in Colombia's poorest families. Previous work has found that families buy more food as a result. We tested the hypothesis that participation in Familias would be associated with increasing body mass index (BMI) in participating women. METHODS: Women from participating areas and control areas (matched on environmental and socioeconomic criteria) were surveyed in 2002 and 2006. Pregnant, breast‐feeding or women aged <18 or with BMI <18.5 kg m(‐2) were excluded. The sample comprises 835 women from control and 1238 from treatment areas. Because some treatment areas started Familias shortly before baseline data collection, a dummy variable was created that identified exposure independent of time point or area. Follow‐up was 61.5%. BMI was measured by trained personnel using standardized techniques. Overweight was defined as BMI ≥ 25 kg m(‐2) and obesity as ≥ 30 kg m(‐2). The effect of Familias was estimated using linear regression (or logistic regression for dichotomous outcomes) in a double‐difference technique, controlling for several individual, household and area characteristics, including parity and baseline BMI, using robust standard‐errors clustered at area‐level in an intention‐to‐treat analysis. RESULTS: At baseline, women's mean age was 33.3 years and mean BMI 25.3 kg m(‐2); 12.3% women were obese. After adjustment, exposure to Familias was significantly associated with increased BMI (β=0.25; 95% confidence interval (CI) 0.03, 0.47; P=0.03). Age (β=0.09; 95% CI 0.06, 0.13; P<0.001) and household wealth (β=0.78; 95% CI 0.41, 1.15; P<0.001) were also positively associated with BMI. Familias was also associated with increased odds of obesity (odds ratio (OR)=1.27; 95% CI 1.03, 1.57; P=0.03), as was age (OR=1.04; 95% CI 1.02, 1.06; P=0.001). CONCLUSION: Conditional cash transfers to poor women in Colombia are independently associated with increasing BMI and obesity risk. Although conditional cash transfers are generally regarded as popular and successful schemes, parallel interventions at individual, household and community level are needed to avoid unanticipated adverse outcomes.","36","9","1209‐1214","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 22143619",,,,,"Journal article","Adult; Cohort Studies; Colombia [epidemiology]; Community Health Services [*statistics & numerical data]; Female; Financing, Government; Government Programs; Health Promotion [economics, methods]; Humans; Obesity [*epidemiology, etiology, prevention & control]; Patient Acceptance of Health Care; Poverty [statistics & numerical data]; Prevalence; Program Evaluation; Prospective Studies; Social Welfare","10.1038/ijo.2011.234","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01601934/full","Effective Practice and Organisation of Care"
"CN-02228604","Attanasio, O; Mesnard, A","The impact of a conditional cash transfer programme on consumption in Colombia","Fiscal studies","2006",,"27","4","421‐442","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02228604/full","Public Health"
"CN-02218177","Kusuma, D; McConnell, M; Berman, P; Cohen, J","The impact of household and community cash transfers on children's food consumption in Indonesia","Preventive medicine","2017","The current state of child nutrition is critical. About 5.9 million children under the age of five still died worldwide with nearly half are attributable to undernutrition. One explanation is inequality in children's food consumption. One strategy to address inequality among the poor is conditional cash transfers (CCTs). Taking advantage of the two large clustered‐randomized trials in Indonesia from 2007 to 2009, this paper provides evidence on the impact of household cash transfer (PKH) and community cash transfer (Generasi) on child's food consumption. The sample sizes are 14,000 households for PKH and 12,000 households for Generasi. After two years of implementation, difference‐in‐differences (DID) analyses show that both cash transfers lead to significant increases in food consumption particularly for protein‐rich items. The programs significantly increase the consumption of milk and fish by up to 19% and 14% for PKH and Generasi, respectively. Both programs significantly reduce some measures of severe malnutrition. PKH significantly reduces the probability of wasting and severe wasting by 33% and 41% and Generasi significantly reduces the probability of being severely underweight by 47%. This underscores the potential of household and community cash transfers to fight undernutrition among the poor.","100",,"152‐158","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1016/j.ypmed.2017.04.020","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02218177/full","Public Health"
"CN-00776705","Attanasio, O; Gómez, LC; Heredia, P; Vera-Hernandez, M","The short-term impact of a conditional cash subsidy on child health and nutrition in Colombia","The institute of fiscal studies","2005","Conditional cash transfer (CCT) programmes are becoming an extremely popular policy for improving the education and health outcomes of poor children in developing countries. CCT programmes aim to increase human capital investment among poor households in order to break the intergenerational transmission of poverty. Countries in which they are being implemented under the support of the World Bank and other international financial institutions include Mexico, Honduras, Nicaragua, Brazil, Turkey and Mozambique. While the implementation details vary from country to country, many of the programmes are modelled on the Mexican PROGRESA. In the typical CCT, mothers receive cash transfers if their school‐age children attend school and preventive healthcare visits. The targeting of children's health and education is the essence of the long‐term poverty alleviation objective of CCT programmes. Such transfer programmes are also aimed at the short‐term reduction of poverty, through the provision of immediate funds to indigent households.In this report, we will focus on the programme Familias en Acci&oaute;n (FA), the large‐scale CCT implemented by the Colombian government since 2001?2. In particular, we will provide estimates of how the programme has influenced nutrition and health‐related indicators for children in the short term, roughly one year after its implementation. See Attanasio, Fitzsimons and GÃ³mez (2005) and Attanasio and Mesnard (2005) for summaries of how the programme influenced education and consumption indicators","15",,,"Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00776705/full","Public Health; Effective Practice and Organisation of Care"
"CN-02218173","Kusuma, D; Cohen, J; McConnell, M; Berman, P","Can cash transfers improve determinants of maternal mortality? Evidence from the household and community programs in indonesia","Social science & medicine (1982)","2016","Despite global efforts in maternal health, 303,000 maternal deaths still occurred globally in 2015. One explanation is a considerable inequality in maternal mortality and the sources such AS nutritional status and health utilization. One strategy to fight health inequality due to poverty is conditional cash transfer (CCT). Taking advantage of two large clustered‐randomized trials in indonesia from 2007 to 2009, this paper provides evidence on the effects of household cash transfers (PKH) and community cash transfers (generasi) on determinants of maternal mortality. The sample sizes are 14,000 households for PKH and 12,000 households for generasi. After two years of implementation, difference‐in‐differences (DID) analyses show that the two programs can improve determinants of maternal mortality with generasi provides positive impact in some aspects of determinants, but PKH does not. Generasi improves maternal health knowledge, reduces financial barriers to accessing health services and improves utilization of health services, increases utilization among higher‐risk women, improves posyandu equipment, and increases nutritional intake. AS for PKH, evidence shows its strongest effects only on utilization of health services. Both programs, however, are unlikely to have a large effect on maternal mortality due to design and implementation issues that might significantly reduce program effectiveness. While the programs improved utilization, they did so at community‐based facilities not equipped with emergency obstetric care. In the midst of popularity of household cash transfer, our results show that community cash transfer offers a viable policy alternative to improve the determinants of maternal mortality by allowing more flexibility in activities and at lower cost by monitoring at community level","163",,"10‐20","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 27376594","EMBASE 611015264",,,,"Journal article","*Indonesia; *community program; *household; *maternal mortality; Adult; Controlled clinical trial; Dietary intake; Emergency; Family Characteristics; Female; Healthcare Disparities [*standards, statistics & numerical data]; Healthcare Financing; Human; Humans; Indonesia; Major clinical study; Maternal Mortality [*trends]; Maternal death; Maternal welfare; Monitoring; Nutritional status; Poverty; Pregnancy; Program Evaluation [*methods, statistics & numerical data]; Program effectiveness; Randomized controlled trial; Residence Characteristics [statistics & numerical data]; Sample size","10.1016/j.socscimed.2016.06.020","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02218173/full","Public Health"
"CN-02218180","Katz, J; West, KP; Pradhan, EK; LeClerq, SC; Shakya, TR; Khatry, SK; Shrestha, SR","Impact of providing a small income on women's nutritional status and household food expenditures in rural Nepal","Food and nutrition bulletin","2001",,"22","1","13‐18","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1177/156482650102200103","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02218180/full","Public Health"
"CN-02228602","Kangmennaang, J; Kerr, RB; Lupafya, E; Dakishoni, L; Katundu, M; Luginaah, I","Impact of a participatory agroecological development project on household wealth and food security in Malawi","Food security","2017",,"9","3","561‐576","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1007/s12571-017-0669-z","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02228602/full","Public Health"
