CENTRAL ID,Author(s),Title,Source,Year,Abstract,Volume,Issue,Pages,Database Name,PubMed ID,Embase ID,CTgov ID,CINAHL ID,ICTRP ID,Publication Type,Keywords,DOI,URL,Cochrane Review Group Code
"CN-00803040","Salehi, B; Sanjani, FG","Comparison of the effect of fluoxetine and imipramine on fasting blood sugar of patients with major depressive disorders, four and eight weeks after treatment","Scientific journal of kurdistan university of medical sciences","2009","Background and Aim: Depression is one of the most ancient and prevalent mood disorders in psychiatry. Risk of depression is 10‐25% in women and 5‐12% in men. Since diabetes mellitus and its complications can lead to depression and vice versa, control of blood glucose levels in patients with depression and knowledge of the effect of antidepressant drugs on blood glucose levels are important. This study was performed to determine the effect of Fluoxetine and Imipramine on the fasting blood sugar (FBS) of patient with major depressive disorders. Material and Method: This study was a parallel randomized clinical trial based on diagnostic criteria of DSM‐IV‐TR. The subjects were selected randomly from the patients referring to Shahid Hashemi Senejani Hospital of Arak and private office. The patients were assigned into two groups; each group consisted of 40 subjects. Group A received fluoxetine 20 mg/day and group B received imipramine 100 mg/day. Measurement of FBS was performed before treatment, four weeks and eight weeks after treatment. Data were analyzed by means of descriptive statistics, KS (Kolmogorov‐Smirnov test) and paired t‐test. Results: There were no significant statistical differences between first and second times mean FBS values in groups A and B, but there were significant statistical differences in the third time mean FBS values between the two groups (P=0.001). Also there was not any significant difference in the first and second time mean FBS values in group A (P=0.424) too. A significant decrease in the first and third time mean FBS values was noticed (P =0.039). There was also a significant increase in the second and third times mean FBS values compared with the first time mean FBS values in group B (P<0.05) Conclusion: This study revealed a decrease in FBS mean values after 8 weeks of treatment with Fluoxetine and an increase in FBS after 4 and 8 weeks of treatment with Imipramine. Therefore, we recommend Fluoxetine for treatment of depression in the patients with hyperglycemia, and Imipramine for depression in the patients with hypoglycemia.","14","2","45‐51","Cochrane Central Register of Controlled Trials (CENTRAL)",,"EMBASE 359846805",,,,"Journal article","*glucose blood level; *major depression /drug therapy /drug therapy; Article; Clinical article; Clinical trial; Controlled clinical trial; Controlled study; Diagnostic and Statistical Manual of Mental Disorders; Drug effect; Human; Randomized controlled trial",,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00803040/full","Common Mental Disorders"
"CN-00638065","Saddichha, S; Manjunatha, N; Ameen, S; Akhtar, S","Diabetes and schizophrenia - effect of disease or drug? Results from a randomized, double-blind, controlled prospective study in first-episode schizophrenia","Acta psychiatrica Scandinavica","2008","OBJECTIVE: There have been innumerable advances in the pharmacotherapy of schizophrenia, but problems have emerged hand‐in‐glove, such as the presence of treatment‐emergent glucose intolerance and frank diabetes mellitus (DM). METHOD: Medication‐naïve patients with schizophrenia (n = 99) underwent baseline fasting and 2 h post‐prandial plasma glucose measurements repeated after 6 weeks after randomization to receive olanzapine, risperidone or haloperidol. The results were compared with a matched healthy control group. RESULTS: A significant difference (P = 0.002) in baseline 2 h post‐prandial blood sugar (PPBS) was noted between the control group and the treatment group along with a significant increase in weight (P < 0.001), fasting blood sugar (P = 0.01) and 2 h PPBS (P < 0.001) from baseline to endpoint between the groups. A statistical significance in the incidence of DM at endpoint by the WHO criteria (10.1%) was also noted. CONCLUSION: Male patients with schizophrenia are liable to develop DM. Antipsychotic treatment leads to the development of DM in a significant 10.1% within 6 weeks.","117","5","342‐347","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 18307585",,,,,"Journal article","Adult; Antipsychotic Agents [administration & dosage, *adverse effects]; Benzodiazepines [administration & dosage, *adverse effects]; Diabetes Mellitus [*epidemiology, *etiology]; Dose‐Response Relationship, Drug; Double‐Blind Method; Female; Glucose Intolerance; Haloperidol [administration & dosage, *adverse effects]; Humans; Male; Olanzapine; Prospective Studies; Schizophrenia [*drug therapy, *epidemiology]","10.1111/j.1600-0447.2008.01158.x","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00638065/full","Metabolic and Endocrine Disorders; Schizophrenia"
"CN-00879140","Ou, JJ; Xu, Y; Chen, HH; Fan, X; Gao, K; Wang, J; Guo, XF; Wu, RR; Zhao, JP","Comparison of metabolic effects of ziprasidone versus olanzapine treatment in patients with first-episode schizophrenia","Psychopharmacology","2013","OBJECTIVE: The objective of the study was to compare metabolic effects of ziprasidone versus olanzapine treatment in patients with first‐episode schizophrenia. METHODS: In this 6‐week, multicenter, open‐label trial, 260 patients were randomly assigned to receive ziprasidone or olanzapine treatment (130 per group). Primary metabolic measures were changes in weight and body mass index (BMI). Secondary metabolic measures were changes in glucose, insulin, lipids, and blood pressure. Efficacy and safety were also measured additionally. RESULTS: A total number of 230 patients completed the study. The mean daily dosages were 138.2(28.6) mg for ziprasidone and 19.0(2.3) mg for olanzapine. After 6‐week treatment, there were significant between‐group differences in change scores on weight [4.22(3.49) kg versus ‐0.84(2.04) kg, p < 0.001] and BMI [1.59(1.37) versus ‐0.30(0.74), p < 0.001]. In addition, there were significant between‐group differences in change scores on fasting plasma glucose, insulin, homeostasis model assessment 2‐insulin resistance, low‐density lipoprotein, total cholesterol, and triglycerides (p < 0.001); all the changes were clinically in favor of ziprasidone treatment. Both medications were effective in improving schizophrenia symptoms, but the decreases in Positive and Negative Syndrome Scale total scores of the olanzapine group were significantly greater than that of the ziprasidone group (p < 0.05). Compared with olanzapine, ziprasidone also induced more prolonging of corrected QT interval and extrapyramidal side effects (p < 0.05). Both medications were well tolerated, and no serious adverse events were observed in either group. CONCLUSIONS: Compared with olanzapine, ziprasidone treatment was associated with less adverse effects on glucose and lipid metabolism in patients with first‐episode schizophrenia.","225","3","627‐635","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 22926006",,,,,"Journal article","Adolescent; Adult; Antipsychotic Agents [administration & dosage, *adverse effects, therapeutic use]; Benzodiazepines [administration & dosage, *adverse effects, therapeutic use]; Body Weight [drug effects]; Female; Glucose [metabolism]; Humans; Insulin [metabolism]; Lipid Metabolism [drug effects]; Male; Middle Aged; Olanzapine; Piperazines [administration & dosage, *adverse effects, therapeutic use]; Schizophrenia [*drug therapy, *metabolism]; Thiazoles [administration & dosage, *adverse effects, therapeutic use]; Young Adult","10.1007/s00213-012-2850-6","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00879140/full","Schizophrenia"
"CN-00750782","Narula, PK; Rehan, HS; Unni, KE; Gupta, N","Topiramate for prevention of olanzapine associated weight gain and metabolic dysfunction in schizophrenia: a double-blind, placebo-controlled trial","Schizophrenia research","2010","BACKGROUND: Olanzapine associated weight gain (WG) is a major concern in patients with schizophrenia. The purpose of this study was to assess the efficacy of topiramate to prevent olanzapine induced WG in these cases. We also studied various metabolic parameters. METHODS: In this 12‐week, double‐blind, parallel group study, seventy‐two drug‐naïve, first‐episode schizophrenia patients were randomized to receive olanzapine+placebo (olanzapine group) or olanzapine+topiramate (100mg/day) (topiramate group). Weight, body mass index, fasting glucose, insulin, insulin resistance (IR), leptin, lipids and blood pressure were assessed at baseline and at 12 weeks. The patients were clinically evaluated using Positive and Negative Syndrome Scale (PANSS) and were monitored for adverse effects. RESULTS: Topiramate resulted in a weight loss of 1.27+/‐2.28 kg (p<0.01), decrease in leptin (p<0.001), glucose, cholesterol, triglyceride levels and systolic and diastolic blood pressure. In the olanzapine group, there was a significant WG, hyperglycemia, hyperinsulinemia, increased IR, hyperleptinemia, hypercholesterolemia and hypertriglyceridemia (p<0.001).There was a greater clinical improvement (PANSS scores) (p<0.001) in the topiramate group. The adverse effects were well tolerated. CONCLUSIONS: Topiramate could prevent olanzapine induced weight gain and adverse metabolic effects. It also results in a greater clinical improvement when used with olanzapine in schizophrenia.","118","1‐3","218‐223","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 20207521",,,,,"Journal article","Adolescent; Adult; Aged; Antipsychotic Agents [*adverse effects]; Benzodiazepines [*adverse effects]; Blood Glucose [drug effects]; Blood Pressure [drug effects]; Body Mass Index; Cholesterol [blood]; Double‐Blind Method; Female; Fructose [*analogs & derivatives, therapeutic use]; Humans; Insulin [blood]; Lipids [blood]; Male; Metabolic Diseases [*chemically induced, *prevention & control]; Middle Aged; Neuroprotective Agents [*therapeutic use]; Olanzapine; Prospective Studies; Schizophrenia [drug therapy]; Topiramate; Weight Gain [*drug effects]; Young Adult","10.1016/j.schres.2010.02.001","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00750782/full","Metabolic and Endocrine Disorders; Hypertension"
"CN-00463080","Moosa, MY; Panz, VR; Jeenah, FY; Joffe, BI","African women with depression: the effect of imipramine and fluoxetine on body mass index and leptin secretion","Journal of clinical psychopharmacology","2003","Treatment of depression is often accompanied by weight changes. Previous studies indicate that leptin plays no role in this change despite showing a strong correlation with body mass index (BMI) in healthy people. The aim of this study was to evaluate the effect of imipramine and fluoxetine on BMI and its correlation with leptin. Eighteen depressed female patients randomly received either drug for 3 months. BMI was calculated and fasting blood samples were assayed for glucose, leptin, insulin, free fatty acids (FFA), and lipids. The difference between the changes in BMI (imipramine + 1.0 kg/m2, fluoxetine ‐0.5 kg/m2) was statistically significant (P < 0.05, t = 2.106). There was a significant positive correlation between overall BMI and leptin (r = 0.784, P < 0.001) but not between BMI and insulin or FFA. However, fasting insulin levels and calculated insulin resistance levels dropped substantially in the imipramine group. We conclude that the use of tricyclic antidepressants (TCAs) in depressed patients at risk for developing type 2 diabetes remains unresolved at this stage.","23","6","549‐552","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 14624184","EMBASE 37443185",,,,"Journal article","*depression/dt [Drug Therapy]; *fluoxetine/cb [Drug Combination]; *fluoxetine/dt [Drug Therapy]; *fluoxetine/pd [Pharmacology]; *imipramine/cb [Drug Combination]; *imipramine/dt [Drug Therapy]; *imipramine/pd [Pharmacology]; *leptin/ec [Endogenous Compound]; Adult; Africa; Antidepressive Agents, Second‐Generation [*pharmacology]; Antidepressive Agents, Tricyclic [*pharmacology]; Article; Bioassay; Black People; Blood sampling; Body Mass Index; Body mass; Calculation; Clinical article; Controlled study; Correlation analysis; Depressive Disorder [blood, drug therapy, *ethnology]; Diet restriction; Drug effect; Fatty acid blood level; Fatty acid/ec [Endogenous Compound]; Female; Fluoxetine [*pharmacology]; Glucose blood level; Glucose/ec [Endogenous Compound]; Human; Humans; Imipramine [*pharmacology]; Insulin blood level; Insulin resistance; Insulin/ec [Endogenous Compound]; Leptin [*blood]; Lipid blood level; Lipid/ec [Endogenous Compound]; Priority journal; Protein secretion; South Africa; Statistical analysis","10.1097/01.jcp.0000095341.32154.8f","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00463080/full","HS-DEPRESSN; Common Mental Disorders; Metabolic and Endocrine Disorders; HS-HANDSRCH"
"CN-00984686","Modabbernia, A; Heidari, P; Soleimani, R; Sobhani, A; Roshan, ZA; Taslimi, S; Ashrafi, M; Modabbernia, MJ","Melatonin for prevention of metabolic side-effects of olanzapine in patients with first-episode schizophrenia: randomized double-blind placebo-controlled study","Journal of psychiatric research","2014","We aimed to determine the efficacy of melatonin 3 mg/day in prevention of olanzapine‐induced metabolic side‐effects. In a randomized double‐blind placebo‐controlled study, 48 patients with first‐episode schizophrenia who were eligible for olanzapine treatment, were randomly assigned to olanzapine plus either melatonin 3 mg/day or matched placebo for eight weeks. Anthropometric and metabolic parameters as well as psychiatric symptoms using The Positive and Negative Syndrome Scale (PANSS) were assessed at baseline, week 4, and 8. Primary outcome measure was the change from baseline in weight at week 8. Data were analyzed using t‐test, Mann‐Whitney U test, and mixed‐effects model. Thirty‐six patients had at least one post‐baseline measurement. At week eight, melatonin was associated with significantly less weight gain [mean difference (MD) = 3.2 kg, P = 0.023], increase in waist circumference [MD = 2.83 cm, P = 0.041] and triglyceride concentration [MD = 62 mg/dl, P = 0.090 (nearly significant)] than the placebo. Changes in cholesterol, insulin, and blood sugar concentrations did not differ significantly between the two groups. Patients in the melatonin group experienced significantly more reduction in their PANSS scores [MD = 12.9 points, P = 0.014] than the placebo group. No serious adverse events were reported. To summarize, in patients treated with olanzapine, short‐term melatonin treatment attenuates weight gain, abdominal obesity, and hypertriglyceridemia. It might also provide additional benefit for treatment of psychosis. The study was registered in the ClinicalTrials.gov ( REGISTRATION NUMBER: NCT01593774).","53",,"133‐140","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 24607293","EMBASE 53036437","","","","Journal article","*abdominal obesity/si [Side Effect]; *chemoprophylaxis; *melatonin/ct [Clinical Trial]; *melatonin/dt [Drug Therapy]; *olanzapine/ae [Adverse Drug Reaction]; *olanzapine/dt [Drug Therapy]; *schizophrenia/dt [Drug Therapy]; *weight gain; Adolescent; Adult; Aged; Anthropometric parameters; Antioxidants [*therapeutic use]; Antipsychotic Agents [*adverse effects]; Article; Bedtime dosage; Benzodiazepines [*adverse effects]; Body height; Body mass; Body weight; Cholesterol blood level; Cholesterol/ec [Endogenous Compound]; Clinical article; Clinical assessment tool; Clonazepam; Concentration (parameters); Controlled study; Diastolic blood pressure; Double blind procedure; Double‐Blind Method; Drug dose titration; Drug efficacy; Drug safety; Drug tolerability; Extrapyramidal symptom/si [Side Effect]; Fasting blood sugar/ec [Endogenous Compound]; Fasting insulin/ec [Endogenous Compound]; Female; Glucose blood level; Glucose/ec [Endogenous Compound]; High density lipoprotein/ec [Endogenous Compound]; Hip circumference; Homeostatic model for assessment of insulin resistance tool; Human; Humans; Hypertriglyceridemia; Insulin blood level; Insulin/ec [Endogenous Compound]; Lipids [blood]; Low density lipoprotein/ec [Endogenous Compound]; Male; Melatonin [*therapeutic use]; Metabolic Diseases [*chemically induced, *prevention & control]; Metabolic disorder/dt [Drug Therapy]; Metabolic parameters; Middle Aged; Middle aged; Olanzapine; Outcome assessment; Patient compliance; Placebo; Positive and Negative Syndrome Scale; Priority journal; Randomized controlled trial; Schizophrenia [drug therapy]; Side effect/si [Side Effect]; Systolic blood pressure; Treatment Outcome; Treatment duration; Triacylglycerol blood level; Triacylglycerol/ec [Endogenous Compound]; Unclassified drug; Unspecified side effect/si [Side Effect]; Waist circumference; Waist hip ratio; Young Adult; Young adult","10.1016/j.jpsychires.2014.02.013","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00984686/full",
"CN-01025319","Hu, S; Yao, M; Xu, D; Peterson, B; Cao, L; Xu, Y","Effects of paliperidone extended-release tablets (paliperidone er) and olanzapine on metabolic profile, weight, insulin resistance and β-cell function in schizophrenic patients: a randomized 12-week study","European psychiatry","2013","Metabolic syndrome induced by atypical antipsychotics is more prevalence in schizophrenic patients. Much less is known regarding paliperidone ER. The objective of this study was to compare matched paliperidone‐ER‐ and olanzapine‐treated schizophrenic patients on measures of glucose and lipid metabolism. Eighty hospitalized patients with schizophrenia (DSM‐ ) were randomly assigned to treatment with paliperidone ER or olanzapine for 12 weeks. At baseline and every 4 weeks, we assessed weight, subcutaneous fat, waist and hip circumferences, fasting glucose, insulin, glycohemoglobin A1, cholesterol, triglycerides, high density level (HDL) cholesterol, low density level (LDL) cholesterol and prolactin. And we also evaluate the body mass index (BMI), homeostasis insulin resistance (HOMA‐IR) and homeostasis β‐cell function (HOMA‐B). 33 patients randomly assigned to paliperidone ER and 23 patients randomly assigned to olanzapine completed the entire 12‐week treatment. Within‐group overall analysis showed that the fasting measures were increased in weight, BMI, waist circumferences, hip circumferences, subcutaneous fat, cholesterol, triglyceride and prolactin for two groups, and fasting glucose, LDL and HOMA‐B were increased for olanzapine group. There was significantly difference in serum prolactin between paliperidone ER and olanzapine group. And there was a trend for HOMA‐B to increase in olanzapine group over 12 weeks compared to paliperidone ER group. However, there were no overall differential drug effects over 12 weeks on the fasting measures of BMI, glucose, glycohemoglobin A1, insulin, HDL, LDL, cholesterol, triglyceride and HOMA‐IR. The study further reinforces the necessity of regular monitoring the metabolic parameters in schizophrenic patients with atypical antipsychotics including paliperidone ER.","28",,,"Cochrane Central Register of Controlled Trials (CENTRAL)",,"EMBASE 71171752",,,,"Journal article; Conference proceeding","*cell function; *human; *insulin resistance; *patient; *psychiatry; *schizophrenia; *tablet; *weight; Body mass; Density; Diet restriction; Drug effect; Hip circumference; Homeostasis; Hospital patient; Lipid metabolism; Metabolic parameters; Metabolic syndrome X; Monitoring; Prevalence; Prolactin blood level; Subcutaneous fat; Waist circumference",,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01025319/full",
"CN-01123829","Hu, S; Yao, M; Peterson, BS; Xu, D; Hu, J; Tang, J; Fan, B; Liao, Z; Yuan, T; Li, Y; Yue, W; Wei, N; Zhou, W; Huang, M; Xu, Y","A randomized, 12-week study of the effects of extended-release paliperidone (paliperidone ER) and olanzapine on metabolic profile, weight, insulin resistance, and β-cell function in schizophrenic patients","Psychopharmacology","2013","OBJECTIVE: To compare matched paliperidone‐ER‐ and olanzapine‐treated schizophrenic patients on measures of glucose and lipid metabolism. METHODS: Eighty hospitalized patients with schizophrenia (DSM‐IV) were randomly assigned to treatment with paliperidone ER or olanzapine for a period of 12 weeks. At baseline and every 4 weeks, we assessed weight, subcutaneous fat, waist and hip circumferences, fasting glucose, insulin, glycohemoglobin A1, cholesterol, triglycerides, high density lipoprotein (HDL) cholesterol, low density lipoprotein (LDL) cholesterol, and prolactin. We also assessed at every time point body mass index (BMI), homeostasis insulin resistance (HOMA‐IR), and homeostasis β‐cell function (HOMA‐B). RESULTS: Thirty‐three patients randomly assigned to paliperidone ER and 23 patients randomly assigned to olanzapine groups completed the entire 12‐week treatment. Within‐group analyses showed that fasting measures in both groups increased for weight, BMI, waist circumferences, hip circumference, subcutaneous fat, cholesterol, triglycerides, and prolactin. In contrast, fasting glucose, LDL, and HOMA‐B increased during treatment only in the olanzapine group. We also detected significantly different serum prolactin levels at all time point between the paliperidone ER‐ and olanzapine‐treated groups, as well as a statistical trend for HOMA‐B to increase more in the olanzapine compared to paliperidone‐ER group over the 12 weeks of the trial. We did not detect, however, differential drug effects over the 12 weeks of the trial on fasting measures of BMI, glucose, glycohemoglobin A1, insulin, HDL, LDL, cholesterol, triglyceride, or HOMA‐IR. CONCLUSION: This study reinforces the necessity of regularly monitoring metabolic parameters in patients with schizophrenia taking atypical antipsychotics, including paliperidone ER.","230","1","3‐13","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 23559220",,,,,"Journal article","Adolescent; Adult; Antipsychotic Agents [administration & dosage, *adverse effects, therapeutic use]; Benzodiazepines [*adverse effects, therapeutic use]; Blood Glucose [drug effects]; Body Weight [drug effects]; Delayed‐Action Preparations; Female; Follow‐Up Studies; Humans; Insulin Resistance; Insulin‐Secreting Cells [metabolism]; Isoxazoles [administration & dosage, *adverse effects, therapeutic use]; Lipid Metabolism [drug effects]; Male; Olanzapine; Paliperidone Palmitate; Prospective Studies; Pyrimidines [administration & dosage, *adverse effects, therapeutic use]; Schizophrenia [*drug therapy]; Time Factors; Young Adult","10.1007/s00213-013-3073-1","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01123829/full",
"CN-00449176","Ghaeli, P; Shahsavand, E; Mesbahi, M; Avarsaji, K","Comparing the effects of 8-week treatment with fluoxetine and imipramine on fasting blood glucose of patients with major depressive disorder","XII world congress of psychiatry, yokohama, japan, august 24-9, 2002","2002",,,,,"Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00449176/full","Common Mental Disorders"
"CN-00490072","Ghaeli, P; Shahsavand, E; Mesbahi, M; Kamkar, MZ; Sadeghi, M; Dashti-Khavidaki, S","Comparing the effects of 8-week treatment with fluoxetine and imipramine on fasting blood glucose of patients with major depressive disorder","Journal of clinical psychopharmacology","2004","This study was designed to compare the effects of fluoxetine and imipramine on fasting blood glucose (FBG) in patients with major depressive disorder. Sixty nondiabetic patients with major depressive disorder (based on Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition criteria) entered this randomized, double‐blind study. Patients did not receive any medication affecting serum FBG levels for at least 2 weeks before the initiation of the study. Patients were assigned to receive 20 to 40 mg/d of fluoxetine or 75 to 200 mg/d of imipramine for 8 weeks. Pregnant women and patients with diabetes mellitus and a history of any major heart disease were excluded from this study. Additionally, none of the patients should have received electroconvulsive therapy within 6 months before the initiation of the antidepressants. FBG levels were measured at the initiation, as well as 4 and 8 weeks after starting antidepressants. Nineteen patients in the fluoxetine and 24 patients in the imipramine groups completed the study. In the fluoxetine group, FBG level was decreased from 88.5 mg/dL (baseline) to 85.0 mg/dL at week 4 (P = 0.73), and to 79.8 mg/dL at week 8 (P < 0.001). On the other hand, in the imipramine group, FBG level was increased from 86.96 mg/dL (baseline) to 89.71 mg/dL at week 4 (P = 0.079), and to 96.90 mg/dL at week 8 (P < 0.001). This 8‐week study showed that FBG levels may decrease in depressive patients receiving fluoxetine and may increase in those patients treated with imipramine. Therefore, it is suggested to measure and monitor FBG before initiation and during treatment with fluoxetine and imipramine.","24","4","386‐388","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 15232329",,,,,"Journal article","Adolescent; Adult; Aged; Analysis of Variance; Blood Glucose [*metabolism]; Depressive Disorder, Major [blood, *drug therapy]; Double‐Blind Method; Fasting [*blood]; Female; Fluoxetine [pharmacology, *therapeutic use]; Humans; Imipramine [pharmacology, *therapeutic use]; Male; Middle Aged","10.1097/01.jcp.0000132441.27854.0d","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00490072/full","HS-DEPRESSN; Complementary Medicine; Common Mental Disorders; HS-HANDSRCH"
"CN-02106614","Ghaeli, P; Kamkar, MZ; Mesbahi, M; Khoydaki, SD; Shahsavand, E; Sadeghi, M","Comparing the effects of 8- week treatment with fluoxetin and imipramine on fasting blood glucose in patients with major depression disorder","Iranian journal of diabetes & lipid disorders","2004",,"3","2","E8","Cochrane Central Register of Controlled Trials (CENTRAL)",,,"","CINAHL 106583894","","Journal article","Blood Glucose; Depression; Double‐Blind Studies; Drug Effects; Drug Therapy; Fluoxetine; Human; Imipramine; Random Assignment; Therapeutic Use",,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02106614/full",
"CN-01916326","Ghaderi, A; Banafshe, HR; Mirhosseini, N; Moradi, M; Karimi, MA; Mehrzad, F; Bahmani, F; Asemi, Z","Clinical and metabolic response to vitamin D plus probiotic in schizophrenia patients","BMC psychiatry","2019","Background: This study determined the effects of a novel combination of vitamin D and probiotic on metabolic and clinical symptoms in chronic schizophrenia. Methods: This trial was conducted among 60 patients with chronic schizophrenia to receive either 50,000 IU vitamin D3 every 2 weeks plus 8 × 109 CFU/day probiotic (n = 30) or placebo (n = 30) for 12 weeks. Results: Vitamin D and probiotic co‐supplementation was associated with a significant improvement in the general (‐ 3.1 ± 4.7 vs. + 0.3 ± 3.9, P = 0.004) and total PANSS scores (‐ 7.4 ± 8.7 vs. ‐1.9 ± 7.5, P = 0.01). Vitamin D and probiotic co‐supplementation also significantly increased total antioxidant capacity (+ 51.1 ± 129.7 vs. ‐20.7 ± 53.3 mmol/L, P = 0.007), and significantly decreased malondialdehyde (‐ 0.3 ± 0.9 vs. + 0.2 ± 0.4 μmol/L, P = 0.01) and high sensitivity C‐reactive protein levels (‐ 2.3 ± 3.0 vs. ‐0.3 ± 0.8 mg/L, P = 0.001) compared with the placebo. Moreover, taking vitamin D plus probiotic significantly reduced fasting plasma glucose (‐ 7.0 ± 9.9 vs. ‐0.2 ± 9.9 mg/dL, P = 0.01), insulin concentrations (‐ 2.7 ± 2.3 vs. + 0.4 ± 2.0 μIU/mL, P < 0.001), homeostasis model of assessment‐estimated insulin resistance (‐ 0.8 ± 0.7 vs. + 0.1 ± 0.7, P < 0.001), triglycerides (‐ 7.8 ± 25.2 vs. + 10.1 ± 30.8 mg/dL, P = 0.01) and total cholesterol levels (‐ 4.9 ± 15.0 vs. + 5.9 ± 19.5 mg/dL, P = 0.04) and total‐/HDL‐cholesterol ratio (‐ 0.1 ± 0.6 vs. + 0.3 ± 0.8, P = 0.04). Conclusion: Probiotic and vitamin D for 12 weeks to chronic schizophrenia had beneficial effects on the general and total PANSS score, and metabolic profiles. Trial Registration: This study was retrospectively registered in the Iranian website (www.irct.ir) for clinical trials registration (http://www.irct.ir: IRCT2017072333551N2). 07‐31‐2017 2","19","1","77","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 30791895","EMBASE 626552189","","","","Journal article","*metabolism; *schizophrenia; *supplementation; Adult; Antioxidants [*administration & dosage]; Article; Controlled study; Dietary Supplements; Double blind procedure; Double‐Blind Method; Fasting; Female; Glucose blood level; Homeostasis model assessment; Human; Humans; Insulin Resistance; Iran; Major clinical study; Male; Malondialdehyde [blood]; Middle Aged; Positive and Negative Syndrome Scale; Probiotics [*administration & dosage]; Randomized controlled trial; Schizophrenia [blood, *drug therapy]; Vitamin D [*administration & dosage]; Vitamins [*administration & dosage]","10.1186/s12888-019-2059-x","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01916326/full","Complementary Medicine"
"CN-01253979","Fadai, F; Mousavi, B; Ashtari, Z; Ali beigi, N; Farhang, S; Hashempour, S; Shahhamzei, N; Bathaie, SZ","Saffron aqueous extract prevents metabolic syndrome in patients with schizophrenia on olanzapine treatment: a randomized triple blind placebo controlled study","Pharmacopsychiatry","2014","OBJECTIVE: The aim of this study was to assess whether saffron aqueous extract (SAE) or its active constituent, crocin, prevents olanzapine‐induced metabolic syndrome (MetS) and insulin resistance in patients with schizophrenia. METHODS: 66 patients diagnosed with schizophrenia who were on olanzapine treatment (5‐20 mg daily) were randomly allocated to receive a capsule of SAE (n=22; 30 mg daily), crocin (n=22; 30 mg daily) or placebo (n=22) in a 12‐week triple‐blind trial. Patients were screened not to have MetS at baseline and further assessment was done at weeks 6 and 12. Measurement of fasting blood glucose (FBS) and serum lipids were repeated at weeks 2, 6 and 12. Fasting blood levels of insulin and HbA1c were also measured at baseline and week 12. HOMA‐IR and HOMA‐β were determined to evaluate insulin resistance. RESULTS: 61 patients completed the trial and no serious adverse effects were reported. Time‐treatment interaction showed a significant difference in FBS in both SAE and crocin groups compared to placebo (p=0.004). In addition, SAE could effectively prevent reaching the criteria of metabolic syndrome (0 patients) compared to crocin (9.1%) and placebo (27.3%) as early as week 6. CONCLUSION: SAE could prevent metabolic syndrome compared to crocin and placebo. Furthermore, both SAE and crocin prevented increases in blood glucose during the study.","47","4‐5","156‐161","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 24955550",,,,,"Journal article","Adolescent; Adult; Aged; Antipsychotic Agents [adverse effects]; Benzodiazepines [*adverse effects]; Blood Glucose; Carotenoids [*pharmacology]; Crocus; Double‐Blind Method; Humans; Insulin Resistance; Male; Metabolic Syndrome [*chemically induced]; Middle Aged; Olanzapine; Plant Extracts [*pharmacology]; Schizophrenia [*drug therapy]; Waist Circumference","10.1055/s-0034-1382001","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01253979/full",
